#
# Results on Thu, 19 Jun 2025 10:24:13 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:139.0) Gecko/20100101 Firefox/139.0
# Design number was non-random = 18
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. Field name.
# 9. Field value.
1750328653,3468bf68d6ca0765864c6515f13b4a3b,Form,1,0,information-letter,NULL,,yes
1750328653,3468bf68d6ca0765864c6515f13b4a3b,Form,0,0,personal_details,NULL,education_specified,
1750328653,3468bf68d6ca0765864c6515f13b4a3b,Form,0,0,personal_details,NULL,language_specified,
1750328653,3468bf68d6ca0765864c6515f13b4a3b,Form,0,0,personal_details,NULL,country_specified,United Kingdom
1750328653,3468bf68d6ca0765864c6515f13b4a3b,Form,0,0,personal_details,NULL,study_specified,
1750328653,3468bf68d6ca0765864c6515f13b4a3b,Form,0,0,personal_details,NULL,gender,Male
1750328653,3468bf68d6ca0765864c6515f13b4a3b,Form,0,0,personal_details,NULL,education,master
1750328653,3468bf68d6ca0765864c6515f13b4a3b,Form,0,0,personal_details,NULL,language,english
1750328653,3468bf68d6ca0765864c6515f13b4a3b,Form,0,0,personal_details,NULL,country,other
1750328653,3468bf68d6ca0765864c6515f13b4a3b,Form,0,0,personal_details,NULL,study,ai
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. item.
# 14. Relation_Count.
# 15. Branching.
# 16. Approach.
# 17. Representation.
# 18. Question.
# 19. CorrectAnswer.
# 20. RT.
# 21. group.
# 22. questionId.
# 23. Comments.
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,12,0,trial,NULL,PennController,10,_Trial_,Start,1750328256040,21,3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,the enemy of the friend of Christina,Elizabeth,1750328256330,25,0_R_ef0,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,12,0,trial,NULL,PennController,10,_Header_,Start,1750328256040,21,3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,the enemy of the friend of Christina,Elizabeth,1750328256330,25,0_R_ef0,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,12,0,trial,NULL,PennController,10,_Header_,End,1750328256043,21,3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,the enemy of the friend of Christina,Elizabeth,1750328256330,25,0_R_ef0,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,12,0,trial,NULL,DropDown,answer,Selected,Christina,1750328282936,21,3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,the enemy of the friend of Christina,Elizabeth,1750328256330,25,0_R_ef0,2
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,12,0,trial,NULL,Button,send,Click,Click,1750328284163,21,3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,the enemy of the friend of Christina,Elizabeth,1750328256330,25,0_R_ef0,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,12,0,trial,NULL,PennController,10,_Trial_,End,1750328284168,21,3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,the enemy of the friend of Christina,Elizabeth,1750328256330,25,0_R_ef0,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,14,0,trial,NULL,PennController,12,_Trial_,Start,1750328284173,50,3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,the friend of the parent of Elizabeth,friend(parent(elizabeth)),1750328284174,25,0_R_fp4,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,14,0,trial,NULL,PennController,12,_Header_,Start,1750328284173,50,3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,the friend of the parent of Elizabeth,friend(parent(elizabeth)),1750328284174,25,0_R_fp4,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,14,0,trial,NULL,PennController,12,_Header_,End,1750328284173,50,3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,the friend of the parent of Elizabeth,friend(parent(elizabeth)),1750328284174,25,0_R_fp4,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,14,0,trial,NULL,TextInput,answer,First,,1750328296402,50,3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,the friend of the parent of Elizabeth,friend(parent(elizabeth)),1750328284174,25,0_R_fp4,b
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,14,0,trial,NULL,Button,send,Click,Click,1750328301200,50,3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,the friend of the parent of Elizabeth,friend(parent(elizabeth)),1750328284174,25,0_R_fp4,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,14,0,trial,NULL,TextInput,answer,Final,bryan,1750328301203,50,3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,the friend of the parent of Elizabeth,friend(parent(elizabeth)),1750328284174,25,0_R_fp4,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,14,0,trial,NULL,PennController,12,_Trial_,End,1750328301204,50,3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,the friend of the parent of Elizabeth,friend(parent(elizabeth)),1750328284174,25,0_R_fp4,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,3,0,trial,NULL,PennController,1,_Trial_,Start,1750328301206,7,2,R,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,the child of Felicia,s,1750328301207,25,0_R_c5,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,3,0,trial,NULL,PennController,1,_Header_,Start,1750328301206,7,2,R,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,the child of Felicia,s,1750328301207,25,0_R_c5,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,3,0,trial,NULL,PennController,1,_Header_,End,1750328301207,7,2,R,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,the child of Felicia,s,1750328301207,25,0_R_c5,NULL
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,3,0,trial,NULL,DropDown,answer,Selected,y,1750328314078,7,2,R,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,the child of Felicia,s,1750328301207,25,0_R_c5,5
1750328653,3468bf68d6ca0765864c6515f13b4a3b,PennController,3,0,trial,NULL,Button,send,Click,Click,1750328315360,7,2,R,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,the child of Felicia,s,1750328301207,25,0_R_c5,NULL
